,Stock,Title,Date/Time Published,Source,Url,Relevant Texts,Sentiment Score,Match Score
114,ADT,"ADT Inc (ADT): Price Up $0.06 (0.71)% Over Past Day, Up $0.1 (1.16)% Over Past Hour",2021-12-30T15:19:30.000000Z,etfdailynews.com,https://etfdailynews.com/news/adt-inc-adt-price-up-0-06-0-71-over-past-day-up-0-1-1-16-over-past-hour/,"The Hourly View for ADT... At the moment, ADT (Get Ratings)’s price is up $0.1 (1.16%) from the hour prior. This is a reversal of the price action on the previous hour, in which price moved down. As for the trend on the hourly timeframe, we see the clearest trend on the 100 hour timeframe.
Out of Business Services stocks, ADT ranks 203rd in regards to today’s price percentage change.... ADT’s Technical Outlook on the Daily Chart... At the time of this writing, ADT’s price is up $0.06 (0.71%) from the day prior. This is a reversal of the price action on the previous day, in which price moved down.
< ADT: Daily RSI Analysis ADT’s RSI now stands at 21.4286.... ADT and RSI both have consistent trends, as they are both heading up.... <500 - Internal server error
ADT Inc (ADT): Price Up $0.06 (0.71)% Over Past Day, Up $0.1 (1.16)% Over Past Hour",-0.100475,94.26078
115,ADT,"Cannabis Movers & Shakers: MindMed & Trulieve Management Shake-Ups, Credex Corp & CapStone Bolster Leadership Teams",2021-12-29T20:30:57.000000Z,benzinga.com,https://www.benzinga.com/markets/cannabis/21/12/24817559/cannabis-movers-shakers-mindmed-trulieve-management-shake-ups-credex-corp-capstone-bolster-leade,"Prior to that, he served as area general manager of ADT Inc.... ""I am honored to take on the role of CEO and look forward to working with the board and management team to evolve our mission to make a meaningful impact on the CBD industry,"" said McVey.",0.7269,20.421947
116,ADT,Google and Tech Rivals Tap Cash Reserves to Realize Cloud Ambitions,2021-12-29T10:30:00.000000Z,online.wsj.com,https://www.wsj.com/articles/google-and-tech-rivals-tap-cash-reserves-to-realize-cloud-ambitions-11640773806?mod=rss_Technology,"In the span of a little more than a year, it has invested $1 billion in the futures-exchange company CME Group; $450 million in the home security provider ADT Inc. ; and undisclosed sums in the Spanish-language media company Univision and the healthtech startup Tempus Labs Inc. All have signed long-term cloud computing contracts with Google.... Mr.
The search company took a broader approach with its partnership with ADT. In 2018, the home security firm was looking to move some of its on-premise data to the cloud, said Don Young, ADT’s chief operating officer.
It met with representatives from Google who eventually proposed a deal that went beyond cloud computing to include a partnership between ADT and Google’s Nest smart-home business as well as a $450 million investment in ADT.... Mr.
Young said ADT would have placed some data in Google Cloud regardless of the investment but added that the company has increased its spending on Google’s cloud services since then.... “We would have done a cloud deal, yes,” Mr. Young said. “But the exact cloud deal we did? I’m not sure.”",0.336275,24.12858
117,ADX,Jane Musser Nelson Joins The Boards Of Directors Of Adams Diversified Equity Fund And Adams Natural Resources Fund,2021-12-09T22:01:31.000000Z,thestreet.com,https://www.thestreet.com/press-releases/jane-musser-nelson-joins-the-boards-of-directors-of-adams-diversified-equity-fund-and-adams-natural-resources-fund-15857872,"., Dec. 09, 2021 (GLOBE NEWSWIRE) -- The Boards of Directors of Adams Diversified Equity Fund (ADX) - Get Adams Diversified Equity Fund Inc. Report and Adams Natural Resources Fund (PEO) - Get Adams Natural Resources Fund Inc.
Adams Funds is comprised of two closed-end funds, Adams Diversified Equity Fund, Inc. (ADX) - Get Adams Diversified Equity Fund Inc. Report and Adams Natural Resources Fund, Inc. (PEO) - Get Adams Natural Resources Fund Inc. Report.
Jane Musser Nelson Joins The Boards Of Directors Of Adams Diversified Equity Fund And Adams Natural Resources Fund",0.528667,130.20877
118,ADX,"Adams Natural Resources Fund Announces $16.73 Issue Price Of Shares For Year-End Distribution Payable December 17, 2021",2021-12-08T23:15:00.000000Z,thestreet.com,https://www.thestreet.com/press-releases/adams-natural-resources-fund-announces-16-73-issue-price-of-shares-for-year-end-distribution-payable-december-17-2021-15856346,"Adams Funds is comprised of two closed-end funds, Adams Diversified Equity Fund, Inc. (ADX) - Get Adams Diversified Equity Fund Inc. Report and Adams Natural Resources Fund, Inc. (PEO) - Get Adams Natural Resources Fund Inc. Report.",0.6124,73.44406
119,ADX,"Adams Natural Resources Fund Announces $16.73 Issue Price of Shares for Year-End Distribution Payable December 17, 2021",2021-12-08T23:15:00.000000Z,prnewswire.com,https://www.prnewswire.com:443/news-releases/adams-natural-resources-fund-announces-16-73-issue-price-of-shares-for-year-end-distribution-payable-december-17--2021--301440750.html,"Adams Funds is comprised of two closed-end funds, Adams Diversified Equity Fund, Inc. (NYSE: ADX) and Adams Natural Resources Fund, Inc. (NYSE: PEO). The Funds are actively managed by an experienced team with a disciplined approach and have paid dividends for more than 80 years across many market cycles.",0.5859,83.64166
120,AEE,Ameren zahlt vierteljährliche Dividende aus,2021-12-31T06:30:21.000000Z,finanzen.net,https://www.finanzen.net/nachricht/aktien/ameren-zahlt-vierteljaehrliche-dividende-aus-10885704,"Der amerikanische Energiekonzern Ameren Corporation (ISIN: US0236081024, NYSE: AEE) wird seinen Aktionären am heutigen Freitag eine vierteljährliche Dividende in Höhe von 0,55 US-Dollar je Aktie ausbezahlen. Record date war der 8. Dezember 2021.... Somit werden auf das Jahr hochgerechnet 2,20 US-Dollar ausgeschüttet.
Im Februar 2021 hob Ameren die Dividende das 11. Jahr in Folge an (+ 6,8 Prozent).... Ameren ist ein Energieunternehmen mit rund 2,4 Mio. Stromkunden und 900.000 Gaskunden in den amerikanischen Bundesstaaten Illinois und Missouri.
Ameren zahlt vierteljährliche Dividende aus",,98.459335
121,AEE,Ameren Co. (NYSE:AEE) Receives Consensus Rating of “Hold” from Analysts,2021-12-27T11:32:41.000000Z,etfdailynews.com,https://etfdailynews.com/news/ameren-co-nyseaee-receives-consensus-rating-of-hold-from-analysts/,"Ameren Co. (NYSE:AEE) has been assigned an average rating of “Hold” from the six ratings firms that are currently covering the stock, Marketbeat Ratings reports. Four equities research analysts have rated the stock with a hold rating and two have assigned a buy rating to the company.
Mizuho dropped their target price on Ameren from $88.00 to $83.00 and set a “neutral” rating on the stock in a research report on Thursday, September 30th. They noted that the move was a valuation call.
BMO Capital Markets increased their target price on Ameren from $85.00 to $95.00 and gave the stock an “outperform” rating in a research note on Wednesday, December 15th. Finally, Morgan Stanley increased their target price on Ameren from $86.00 to $91.00 and gave the stock an “equal weight” rating in a research note on Tuesday, December 21st.
First Command Bank acquired a new stake in Ameren during the 3rd quarter valued at $59,000. Moors & Cabot Inc. acquired a new stake in shares of Ameren during the third quarter worth $433,000. Tealwood Asset Management Inc. acquired a new stake in shares of Ameren during the third quarter worth $1,687,000.
Consolidated Planning Corp acquired a new stake in shares of Ameren during the third quarter worth $33,000. Finally, Kentucky Retirement Systems Insurance Trust Fund acquired a new stake in shares of Ameren during the third quarter worth $556,000. Hedge funds and other institutional investors own 76.57% of the company’s stock.
NYSE AEE opened at $87.02 on Monday. The company has a quick ratio of 0.68, a current ratio of 0.94 and a debt-to-equity ratio of 1.27. Ameren has a 52-week low of $69.79 and a 52-week high of $90.77. The business’s 50-day moving average price is $85.28 and its 200 day moving average price is $84.81.
Ameren (NYSE:AEE) last released its quarterly earnings results on Tuesday, November 2nd. The utilities provider reported $1.65 earnings per share (EPS) for the quarter, topping the Zacks’ consensus estimate of $1.61 by $0.04. Ameren had a return on equity of 10.41% and a net margin of 15.86%.
As a group, analysts anticipate that Ameren will post 3.85 earnings per share for the current year.... The company also recently disclosed a quarterly dividend, which will be paid on Friday, December 31st. Investors of record on Wednesday, December 8th will be paid a $0.55 dividend. This represents a $2.20 annualized dividend and a yield of 2.53%.
About Ameren... Ameren Corp. is a public utility holding company, which engages in the provision of electric and natural gas services. It operates through the following segments: Ameren Missouri, Ameren Illinois Electric Distribution, Ameren Illinois Natural Gas, Ameren Transmission, and Other.
The Ameren Transmission segment consists of the aggregated electric transmission businesses of Ameren Illinois and Ameren Transmission Company of Illinois (ATXI).... Further Reading: How does new data get added to a blockchain?
Ameren Co. (NYSE:AEE) Receives Consensus Rating of “Hold” from Analysts",0.298291,109.7831
122,AEE,"Ameren: Undervalued Stock, A 2-Decade Growth Story (NYSE:AEE)",2021-12-23T08:44:56.000000Z,seekingalpha.com,https://seekingalpha.com/article/4476529-ameren-aee-stock-undervalued-2-decade-growth-story,"Ameren: Undervalued Stock, A 2-Decade Growth Story (NYSE:AEE)",0.3818,94.465675
123,AEG,"Global Markets in 2021: Recoveries, reflation and wrecking balls By Reuters",2021-12-31T21:51:08.000000Z,investing.com,https://www.investing.com/news/economy/global-markets-in-2021-recoveries-reflation-and-wrecking-balls-2728279,"""China was the huge story of the year,"" said Jeff Grills, Aegon (NYSE: ) Asset Management's head of emerging markets debt, adding next year was likely to be all about how quickly and far interest rates rise and how growth holds up.... 9/CRYPTO CRUSHES IT... at nearly $70,000; ""memecoins"" worth billions of dollars; a blockbuster Wall Street listing and a",0.8429,14.259306
124,AEG,Bourse : 5 actions technologiques à potentiel sur l'année 2022 selon les analystes Par Investing.com,2021-12-23T16:48:28.000000Z,fr.investing.com,https://fr.investing.com/news/stock-market-news/bourse--5-actions-technologiques-a-potentiel-sur-lannee-2022-selon-les-analystes-2060579,"Selon Aegon Global Equity Income, Broadcom génère également ""d'énormes quantités de liquidités"" ; l'entreprise a récemment annoncé qu'elle prévoyait de reverser 10 milliards de dollars aux actionnaires via un programme de rachat d'actions et environ 7 milliards de dollars via des dividendes.",,12.369642
125,AEG,Reinsurance Group Of America Announces Longevity Reinsurance Transaction With Aegon Netherlands,2021-12-15T13:00:00.000000Z,thestreet.com,https://www.thestreet.com/press-releases/reinsurance-group-of-america-announces-longevity-reinsurance-transaction-with-aegon-netherlands-15862043,"Reinsurance Group of America, Incorporated (NYSE: RGA), a leading global life and health reinsurer, today announced the completion of a longevity reinsurance transaction with Aegon, one of the world's leading financial services organizations, providing...
Reinsurance Group of America, Incorporated (RGA) - Get Reinsurance Group of America, Incorporated Report, a leading global life and health reinsurer, today announced the completion of a longevity reinsurance transaction with Aegon, one of the world's leading financial services organizations, providing life insurance, pensions, and asset management.
""We value our long-standing relationship with Aegon, and we are proud to continue to collaborate with them to help them to actively manage their risk and capital position,"" said Simon Wainwright, Executive Vice President, Head of EMEA, RGA.
""RGA is a strategic partner for Aegon globally and in the Netherlands,"" said Allegra van Hövell-Patrizi, CEO of Aegon the Netherlands.
Reinsurance Group Of America Announces Longevity Reinsurance Transaction With Aegon Netherlands",0.23476,44.119976
126,AEIS,"Fiera Capital Small Mid-cap Growth Fund Buys Devon Energy Corp, Ares Management Corp, Icon PLC, Sells Biomarin Pharmaceutical Inc, Zynga Inc, Landstar System Inc",2021-12-28T02:38:08.000000Z,gurufocus.com,https://www.gurufocus.com/news/1604342/read,"Fiera Capital Small Mid-cap Growth Fund sold out a holding in Advanced Energy Industries Inc. The sale prices were between $82.73 and $111, with an estimated average price of $93.71.",0.3818,25.891716
127,AEIS,"Benzinga's Top Ratings Upgrades, Downgrades For December 17, 2021",2021-12-17T15:17:57.000000Z,markets.businessinsider.com,https://markets.businessinsider.com/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-december-17-2021-1031053650,"Needham upgraded the previous rating for Advanced Energy Industries Inc (NASDAQ:AEIS) from Hold to Buy. For the third quarter, Advanced Energy Indus had an EPS of $0.89, compared to year-ago quarter EPS of $1.66. At the moment, the stock has a 52-week-high of $125.55 and a 52-week-low of $81.71.",0.4767,8.810183
128,AEIS,"Small Company Growth Portfolio Buys DoubleVerify Holdings Inc, The AZEK Co Inc, Repay Holdings Corp, Sells Repligen Corp, Silicon Laboratories Inc, Endava PLC",2021-12-15T07:38:03.000000Z,gurufocus.com,https://www.gurufocus.com/news/1596328/read,"Small Company Growth Portfolio sold out a holding in Advanced Energy Industries Inc. The sale prices were between $82.73 and $111, with an estimated average price of $93.71.... Small Company Growth Portfolio sold out a holding in AeroVironment Inc. The sale prices were between $83.88 and $105.5, with an estimated average price of $96.91.",0.6369,17.401396
